,annotation,content,extras,label,Predictions
16148,"{'notes': '', 'label': ['0']}", Do you give out second chances too easily?,,0,0
16149,"{'notes': '', 'label': ['0']}", BESTiE iiLOVE YUUUAAA!! akekeke:D,,0,0
16150,"{'notes': '', 'label': ['0']}", What was your worst travel experience?,,0,0
16151,"{'notes': '', 'label': ['0']}", ever been to the derby?,,0,0
16152,"{'notes': '', 'label': ['0']}", like how many photos do you have on fb?,,0,0
16153,"{'notes': '', 'label': ['0']}", i have 1000+questions in my inbox yesterday.but now only 100!!!i didnt answer any questions from yesterday.what happened to remaining questions?did this happen to you?  :&;(,,0,0
16154,"{'notes': '', 'label': ['0']}",  idk haha,,0,0
16155,"{'notes': '', 'label': ['0']}", How do you groom your nails?,,0,0
16156,"{'notes': '', 'label': ['0']}",3,,0,0
16157,"{'notes': '', 'label': ['0']}",  Yes. im with them now,,0,0
16158,"{'notes': '', 'label': ['0']}",  Suave. Its cheap and gets the job done. haha,,0,0
16159,"{'notes': '', 'label': ['0']}", what kind of hamburger do you like,,0,0
16160,"{'notes': '', 'label': ['0']}", Are you carrying any grudges?,,0,0
16161,"{'notes': '', 'label': ['0']}", Do you know what boricua/moricua/morena mean?:,,0,0
16162,"{'notes': '', 'label': ['0']}", If you could wake up as anyone tomorrow  who would it be?,,0,0
16163,"{'notes': '', 'label': ['0']}",  yea,,0,0
16164,"{'notes': '', 'label': ['0']}", have you ever been an extra in a movie or commercial? have you ever done any time of modeling or print work?,,0,0
16165,"{'notes': '', 'label': ['0']}", How do youu plan on making my birthday amazing?:D<3,,0,0
16166,"{'notes': '', 'label': ['0']}", If you could ask Barack Obama one question what would it be?,,0,0
16167,"{'notes': '', 'label': ['0']}", Would you help a person who just tried to kill you?,,0,0
16168,"{'notes': '', 'label': ['0']}",  chocolate :P,,0,0
16169,"{'notes': '', 'label': ['0']}",  its stupid.,,0,0
16170,"{'notes': '', 'label': ['0']}", do you want to see your real mom?,,0,0
16171,"{'notes': '', 'label': ['0']}", do you have classes? what&;s your favorite subject?,,0,0
16172,"{'notes': '', 'label': ['0']}", Do you have a favorite Beatles song?,,0,0
16173,"{'notes': '', 'label': ['0']}",  yea -__-,,0,0
16174,"{'notes': '', 'label': ['0']}",  no?,,0,0
16175,"{'notes': '', 'label': ['0']}", Seriously  what did parents do with those teeth we lost?,,0,0
16176,"{'notes': '', 'label': ['0']}", your cute(;,,0,0
16177,"{'notes': '', 'label': ['0']}", iLY LEXiS_(:,,0,0
16178,"{'notes': '', 'label': ['0']}",  pictures!,,0,0
16179,"{'notes': '', 'label': ['0']}", What&;s your favv waterpark to go to? :],,0,0
16180,"{'notes': '', 'label': ['0']}", What&;s something that no one else knows about you?,,0,0
16181,"{'notes': '', 'label': ['0']}", What is the one thing in the world that makes you teary eyed?:,,0,0
16182,"{'notes': '', 'label': ['0']}", What is your best friend&;s Mom&;s name?,,0,0
16183,"{'notes': '', 'label': ['0']}",  Hmm thats a tough one. I would hate it if I couldnt' bare my own child. that would be really hard. and i would probably pray my guts out before going the other route but if its enivetable then I guess I would adopt. Surrogate mothers are too hard to trust not them wanting the child in the end..that would be really hard.,,0,0
16184,"{'notes': '', 'label': ['0']}",  Being able to control other peoples thoughts. hahahha,,0,0
16185,"{'notes': '', 'label': ['0']}", In scale from 1-5  how afraid of dark are you?,,0,0
16186,"{'notes': '', 'label': ['0']}", Do you dance in the shower?,,0,0
16187,"{'notes': '', 'label': ['0']}",  when my little brother was diagnosed with cancer.,,0,0
16188,"{'notes': '', 'label': ['0']}",  its the day of exceptions where we can look like idiots also :p,,0,0
16189,"{'notes': '', 'label': ['0']}", You are on a flight from Honolulu to Chicago non-stop. There is a fire in the back of the plane. You get enough time to make ONE phone call. Who would you call?,,0,0
16190,"{'notes': '', 'label': ['0']}", haha nah you know me:) just guess...,,0,0
16191,"{'notes': '', 'label': ['0']}", What is the nicest thing you&;ve ever done and the worst thing you&;ve ever done,,0,0
16192,"{'notes': '', 'label': ['0']}", Which do you use more  your computer or your mobile phone,,0,0
16193,"{'notes': '', 'label': ['0']}",  yeppp,,0,0
16194,"{'notes': '', 'label': ['0']}", What music are you listening to today?,,0,0
16195,"{'notes': '', 'label': ['0']}", Ever dropped a cell phone?,,0,0
16196,"{'notes': '', 'label': ['0']}",  I used to have a ton more than i do now. Why aren't we friends on fb yet??? hahaha,,0,0
16197,"{'notes': '', 'label': ['0']}",  Yes. All the time.,,0,0
16198,"{'notes': '', 'label': ['0']}",  ummmm jack screw you  not my fault people get mad about a stupid state. and also its a inside joke so every one is lame.,,0,0
16199,"{'notes': '', 'label': ['0']}", Do glow-in-the-dark objects stop glowing when somebody turns the lights on?,,0,0
16200,"{'notes': '', 'label': ['0']}",  How'd you know that  im in gym shorts currently?,,0,0
16201,"{'notes': '', 'label': ['0']}", What&;s your thoughts on the Columbine tragedy? Why do you think it happened?,,0,0
16202,"{'notes': '', 'label': ['0']}", Kann I get witt you,,0,0
16203,"{'notes': '', 'label': ['0']}", next period theres another note and this one says will you be my &quot;Girlfriend&quot;?,,0,0
16204,"{'notes': '', 'label': ['0']}",  Stars :],,0,0
16205,"{'notes': '', 'label': ['0']}",  Glee who? ha,,0,0
16206,"{'notes': '', 'label': ['0']}",  magenta and white :],,0,0
16207,"{'notes': '', 'label': ['0']}",  1. I am totally able to telepathically read others minds.r 2. Im a fairy in this world here to spread my sparkles in someone elses life.r 3. I can drink an entire gallon of OJ in one drink. r 4. I can make a mess like nobodys business.r 5. Sometimes I eat in my dreams and am so full I don't have to eat for days. r 6. I can change the weather with my emotion alone. :],,0,0
16208,"{'notes': '', 'label': ['0']}", when is ur birthday?,,0,0
16209,"{'notes': '', 'label': ['0']}", What&;s the best place near you to get a drink?,,0,0
16210,"{'notes': '', 'label': ['0']}",  Yeshhh,,0,0
16211,"{'notes': '', 'label': ['0']}",  Whats with all these random ass questions ?,,0,0
16212,"{'notes': '', 'label': ['0']}", Do you know anyone who was adopted as a child?,,0,0
16213,"{'notes': '', 'label': ['0']}",  let it find you. it will :],,0,0
16214,"{'notes': '', 'label': ['0']}",  Yeah. why?,,0,0
16215,"{'notes': '', 'label': ['0']}",  Keeping up with the Kardashians! or Kendra! My FAV shows atm!:D,,0,0
16216,"{'notes': '', 'label': ['0']}",  April. my sisterr Timothy  my boyfriendr Dad. r r My very best would probably be........r April. She knows me best. Always. and how to handle me.,,0,0
16217,"{'notes': '', 'label': ['0']}", So tell me  if you came up on a dead corpse...what would you do?,,0,0
16218,"{'notes': '', 'label': ['0']}",  hahahaha good one. Thanks for all the questions  seriously. But i still have like 398 questions that im eventually gettin too!! Thanks to you. haha,,0,0
16219,"{'notes': '', 'label': ['0']}",  Its better for me to get too little. I can get more done! haha but its healthier to sleep more.,,0,0
16220,"{'notes': '', 'label': ['0']}", how many boyfriends have you had? :),,0,0
16221,"{'notes': '', 'label': ['0']}",  the second one. i can never concentrate. ever. haha,,0,0
16222,"{'notes': '', 'label': ['0']}", worst place to eat at?,,0,0
16223,"{'notes': '', 'label': ['0']}", look inside your bag/purse.. name three things you see,,0,0
16224,"{'notes': '', 'label': ['0']}", are you the ideal person that you want to be? if not  what would you do to about it?,,0,0
16225,"{'notes': '', 'label': ['0']}", its cool how you swear when your only 13 :),,0,0
16226,"{'notes': '', 'label': ['0']}", whos that lady in the b,,0,0
16227,"{'notes': '', 'label': ['0']}", Whatu2019s your favorite shoe?,,0,0
16228,"{'notes': '', 'label': ['0']}",  Thank you lady :],,0,0
16229,"{'notes': '', 'label': ['0']}",  yup probably,,0,0
16230,"{'notes': '', 'label': ['0']}", im a girl:),,0,0
16231,"{'notes': '', 'label': ['0']}",  Definantly not. Im a thrill seeker.,,0,0
16232,"{'notes': '', 'label': ['0']}", What body sprays are better Bath &amp; body&;s or Victorias secrets ones?,,0,0
16233,"{'notes': '', 'label': ['0']}",  Who do you think it is?,,0,0
16234,"{'notes': '', 'label': ['0']}", What was your first love like?,,0,0
16235,"{'notes': '', 'label': ['0']}",  lol no,,0,0
16236,"{'notes': '', 'label': ['0']}", If you won a million dollars what would you do with it?,,0,0
16237,"{'notes': '', 'label': ['0']}", If you could become any fictional character  who would you be?,,0,0
16238,"{'notes': '', 'label': ['0']}",  I dont think we will ever know ALL of what is truly hidden underneath the glaciers and ice caps of the sea but i think there may be creatures beyond our belief. Like an iccey polar dragon :) haha jk,,0,0
16239,"{'notes': '', 'label': ['0']}", What kind of monster did you use to be afraid of?,,0,0
16240,"{'notes': '', 'label': ['0']}", Do you do what needs to be done regardless of the consequences,,0,0
16241,"{'notes': '', 'label': ['0']}", M@ pu$$zzy +!qh+3r d3n +!q3r w00d$ $vv3@+3r.  ! knoww how +@ h@v3 @ q00d +!m3 !n d@ b3d.  ! d0 k3q@l 3xc3rc!$3$ +@ +!qh+3n !+,,0,0
16242,"{'notes': '', 'label': ['0']}", Who&;s the most overrated actor?,,0,0
16243,"{'notes': '', 'label': ['0']}",  No. I tend to feel a self-importance but it's certianly not fake. I don't believe so :],,0,0
16244,"{'notes': '', 'label': ['0']}",  lol yupz,,0,0
16245,"{'notes': '', 'label': ['0']}", spiit yo gamme niqqa aha,,0,0
16246,"{'notes': '', 'label': ['0']}", If London Bridge is standing why is there a song about it falling down?,,0,0
16247,"{'notes': '', 'label': ['0']}",  someday,,0,0
16248,"{'notes': '', 'label': ['0']}",  Colgate i think. its the minty kind :P,,0,0
16249,"{'notes': '', 'label': ['0']}", Does it bother you when strangers try to tell you what to do?,,0,0
16250,"{'notes': '', 'label': ['0']}", Which is more appealing to you?  Sun  moon  or stars?,,0,0
16251,"{'notes': '', 'label': ['0']}", are you better today than you are yesterday?,,0,0
16252,"{'notes': '', 'label': ['0']}",  Nahh,,0,0
16253,"{'notes': '', 'label': ['0']}", In scale from 1-5  how afraid of dark are you?,,0,0
16254,"{'notes': '', 'label': ['0']}", If you were a candy  what candy would you be?,,0,0
16255,"{'notes': '', 'label': ['0']}", HEY. ^_^,,0,0
16256,"{'notes': '', 'label': ['0']}", I&;m in love with you,,0,0
16257,"{'notes': '', 'label': ['0']}",  OKay. Hope everything goes okay! :),,0,0
16258,"{'notes': '', 'label': ['0']}",  chicken salad :],,0,0
16259,"{'notes': '', 'label': ['0']}", Do you own a bathrobe?,,0,0
16260,"{'notes': '', 'label': ['0']}", N3qRO WUZZ YA NUMBER,,0,0
16261,"{'notes': '', 'label': ['0']}", wutchu mean u tellin me?r,,0,0
16262,"{'notes': '', 'label': ['0']}", Have you ever had a dream (good/bad)  that actually came true?,,0,0
16263,"{'notes': '', 'label': ['0']}",  i can be haha,,0,0
16264,"{'notes': '', 'label': ['0']}",  Both? LOL! jk,,0,0
16265,"{'notes': '', 'label': ['0']}", hey everyone im gettin alot of complaints please inbox me and let me know if u dont wanna be on my spam list,,0,0
16266,"{'notes': '', 'label': ['0']}",  idk she a jit.. ya feel mi n she anit mi type,,0,0
16267,"{'notes': '', 'label': ['0']}",  Nahhhh its cute,,0,0
16268,"{'notes': '', 'label': ['0']}", Who do you like? =),,0,0
16269,"{'notes': '', 'label': ['0']}", Have you ever eaten a crayon?,,0,0
16270,"{'notes': '', 'label': ['0']}",  yes maybe. perhaps..depends,,0,0
16271,"{'notes': '', 'label': ['0']}", Are you bi?,,0,0
16272,"{'notes': '', 'label': ['0']}", How would you talk someone out of suicide?,,0,0
16273,"{'notes': '', 'label': ['0']}",  nope! :D,,0,0
16274,"{'notes': '', 'label': ['0']}",  yea :D,,0,0
16275,"{'notes': '', 'label': ['0']}",  okie dokie :P,,0,0
16276,"{'notes': '', 'label': ['0']}",  hmmmm  then to of never of moved  or to be happy.,,0,0
16277,"{'notes': '', 'label': ['0']}", How much money did you spend yesterday?,,0,0
16278,"{'notes': '', 'label': ['0']}",  Awhh i love ur earrings!,,0,0
16279,"{'notes': '', 'label': ['0']}",  tea ach gee means that i spelled out my initials to be more creative. haha t h g. tosha haejin goodin. tea ach gee. and no i dont know what emahsnouoy means  what is it?,,0,0
16280,"{'notes': '', 'label': ['0']}",  I have no idea haha maybe fly so then like it doesnt matter what happens to the world i'd be safe coz i could fly away right?,,0,0
16281,"{'notes': '', 'label': ['0']}",  I dont much like bitch either.,,0,1
16282,"{'notes': '', 'label': ['0']}", What&;s the most recent movie you&;ve seen in theaters?,,0,0
16283,"{'notes': '', 'label': ['0']}",  ummm hes alright haha but not that much.,,0,0
16284,"{'notes': '', 'label': ['0']}", so who do yhu think yhur inlovee wit ??,,0,0
16285,"{'notes': '', 'label': ['0']}", what would you do if you were wading through a river and all of a sudden a fish jumped out of the water and puked on your shoulder and then called you a fucking bitch?,,0,0
16286,"{'notes': '', 'label': ['0']}", If you could choose to live on a different planet  which one would you choose?,,0,0
16287,"{'notes': '', 'label': ['0']}",  not always. but i don't say idc very much. haha,,0,0
16288,"{'notes': '', 'label': ['0']}",  Yep so far :]r He was diagnosed when he was 2 and he's 8 now. So usually if the cancer is going to reoccur it does between 4-6  but we don't want to get cocky. The oldest person with his type of cancer has only lived to be 22. its kind of scary.. but thanks for asking! :] he's doing great now.,,0,0
16289,"{'notes': '', 'label': ['0']}", Do you think the last person you kissed cares for you?,,0,0
16290,"{'notes': '', 'label': ['0']}",  i love you to :)r thanks people are lameee,,0,0
16291,"{'notes': '', 'label': ['0']}", can you cook?,,0,0
16292,"{'notes': '', 'label': ['0']}",  NO.,,0,0
16293,"{'notes': '', 'label': ['0']}", just stuff. i can handle it imma big girl dont tripp.,,0,0
16294,"{'notes': '', 'label': ['0']}",  I had a wedding to go to in columbus lastnight and today im just chillin with my baby all day in our new apartment :],,0,0
16295,"{'notes': '', 'label': ['0']}", are u a virgin? how old are you?,,0,0
16296,"{'notes': '', 'label': ['0']}", Name your 3 closest friends. Which one is your very best friend?,,0,0
16297,"{'notes': '', 'label': ['0']}", Which is better yogurt or pudding? What&;s your favorite flavor?,,0,0
16298,"{'notes': '', 'label': ['0']}", If nobody buys a ticket to a movie do they still show it?,,0,0
16299,"{'notes': '', 'label': ['0']}", If you don&;t know the words to a song  do you improvise?,,0,0
16300,"{'notes': '', 'label': ['0']}",  Urgh . . this is difficult to answer haha! Umm prob. fixing computers! ha yes i said it im like a WIZ at fixin comps that MYSELF and MOM destroy! AHAHA!,,0,0
16301,"{'notes': '', 'label': ['0']}", M33+ m3 @+ d@ m@ll 0n m0nd@y @nd !ll q!v3 yuh d@ b3$+ b3(ky 3v@,,0,0
16302,"{'notes': '', 'label': ['0']}", Beach or Waterpark?,,0,0
16303,"{'notes': '', 'label': ['0']}", seriously take a wild guess! then message me on myspace or comment me or text me. we need to talkk.,,0,0
16304,"{'notes': '', 'label': ['0']}", If anyone hurts Tabi  i will come to where ever you are and hurt you  physically :D I love you Tabbbbbi. (:,,0,0
16305,"{'notes': '', 'label': ['0']}", so what do you think will last &quot;Until the End of Time&quot;?,,0,0
16306,"{'notes': '', 'label': ['0']}",  Shut up your prettier! <33,,0,0
16307,"{'notes': '', 'label': ['0']}",  pocahontas. :] Im the one that doesn't do whats in the book and travels outside of the comforts to explore and see the new land. A leader and wanderer..faith in finding your own way.,,0,0
16308,"{'notes': '', 'label': ['0']}",  Really?!?! Thanks?! haha,,0,0
16309,"{'notes': '', 'label': ['0']}",  MySelf!(:,,0,0
16310,"{'notes': '', 'label': ['0']}",  The most major flaw in our Justice system are the corrupt people behind the surface that keeps the system running for the wrong reasons. Using the government as a face for greed  selfishness  caring less for the good for humanity and getting ahead before another country. r Sadly  we can't make them more stable. There will always be corrupt in the system-therefore never allowing the good for human kind to prosper in the end. Never. Just my opinion though  what do I know.,,0,0
